评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7156816968283620136,化妆也是一门技术啊[比心],,7,2022-10-21 12:25:08,🍒琼妞好物🍒,https://www.douyin.com/user/MS4wLjABAAAArSXIiOOR5GWuBVTRij7xB1gGKIYnlcGwHbKCB1q75L9g6O17pps2SZ3jlsreJTc_,jiaqiong123,"🍒一名普通90后二胎宝妈，初来乍到抖音平台🍒
🍒不想掌心向上要💰，想给孩子更好的生活🍒
🍒带娃的同时来做优质分享，严选好物🍒
🍒所有视频商品在下方⬇️⬇️⬇️橱窗
🍒所有售后问题请第一时间联系客服🍒
🍒好物每天都在持续更新中～🍒
❤️承蒙厚爱 感恩遇见♥️",0,山西
7157099162218480384,好哦洗衣机墨迹[玫瑰],,7,2022-10-22 06:40:18,康姐爱生活🔥,https://www.douyin.com/user/MS4wLjABAAAAqqJbEA5Hhu94YdF_UQZnXWXpPewcKAJXdT2GtH7uJm4,,"爱生活，爱健康🌹
康姐每日给你带来好物分享🌹
让你的生活更精致🌹",0,四川
7156804720421782284,真的很好用哦,,7,2022-10-21 11:37:40,好多,https://www.douyin.com/user/MS4wLjABAAAAsGEw_2Ai0zeFZXXfdbglfXQ54ADdwjlWdNne3tNlVvQ,,"💜我是一个00后的上班族
🧡每天严选好吃实惠不踩雷的小零食
❤️好物在橱柜厂家供应直发
💛记得点个关注💓谢谢支持",0,广东
7165124968714355463,简直太好看了,,0,2022-11-12 21:44:21,ℒᎭℯ⃟淡💕然⁵₁²҈₃º҈₁₄,https://www.douyin.com/user/MS4wLjABAAAAq2GABoSPb1ne_hdgZc1zkkAUCVIACRwqa5LkqJZFsjQ,,♡,0,贵州
7156749770438181632,好漂亮,,9,2022-10-21 08:04:34,莉姐轻食零食,https://www.douyin.com/user/MS4wLjABAAAAi7SmbtP3pOX9eIGtpkjFsiYaJdAQgu9ZMMmOiumHkjM,,"我是一位70后，感恩祖国在抖音的平台上一起向未来🌹
❤每天为大家分享经济好用的东西
❤点击商品橱窗，👇👇既可挑选
❤️所有商品都有售后和退换服务
❤️请大家放心选购",0,山东
7156386622782128933,是个懒人，只求安稳[捂脸],,4,2022-10-20 08:35:14,乡里人,https://www.douyin.com/user/MS4wLjABAAAAr83EtoQU0XmqV6E3Wn1lJGde0UK-iYIkKa-dVNKT58RnDoBbQhMECDg67qE20vVR,90805779309,🌸每天更新必备好物，提升生活幸福指数🌸                          ❤️用心做事，好物商品都在商品橱窗、小黄车、请随意挑选❤️,0,湖北
7160166819432153867,这个好用吗？想入手,,6,2022-10-30 13:04:15,是清清吖,https://www.douyin.com/user/MS4wLjABAAAAJrSBh0UUJ--m0UCl9fwLluzUPWay4UD_pq9AU97N-qY,49099265457,"爱生活，爱分享 🍀
每日甄选各种实用好物🍀
视频里的东西都在下面➗窗搜索👇🏻
所有售后问题都🉑以联系店铺客服📱
感谢遇见，谢谢你那么好看还支持我🌿",1,浙江
7156021371607778062,上课年纪了 要保养起来了[赞],,9,2022-10-19 08:57:54,会计一点通,https://www.douyin.com/user/MS4wLjABAAAAMqjJDoDpuRYS2UeaXc5cM_HxGBSD5pVvgXH3jn7y5W4IZ_Pd3XY9nb0xZKb7CglL,ningninghaow90,会计服务,0,福建
7155941058098332452,护肤很好,,4,2022-10-19 03:47:47,覃姨好物,https://www.douyin.com/user/MS4wLjABAAAAmp6RZtFx4yWrluFNWQXYAEaJL-2XKIGqSVfTQOmP7cwFE9xgaGvTLbI_uzTPRh-1,qin161211,"我是覃姨好物，
热爱生活、热爱分享
感谢抖音平台、感谢🙏大家支持",0,广西
7156368771061302056,效果很好，小姐姐漂亮,,8,2022-10-20 07:26:04,시诗语,https://www.douyin.com/user/MS4wLjABAAAARrZAuq8F2zXBe23PLjTJrpTAmSDtytnTR4a2Y3lKLmlinDMnx7WPTv04811ii5Px,shiMiss52736,"❤️分享好物，分享经验心得！感恩遇见！
❤️你们喜欢的好物都在下方小黄车！
❤️所有售后问题可联系客服！",0,广西
7157948819811271460,多钱,,4,2022-10-24 13:37:18,半枝桃🍊,https://www.douyin.com/user/MS4wLjABAAAAfa_nwKDsRH6hmyATaFkf3wDNBk1M7wg-ZWqIq-ReB4s,banzhitao333,"非官方认证平平无奇说废话小天才
❤️恭喜你发现了我
家人平安健康，其余都是锦上添花",1,陕西
7161000072426783492,漂亮,,5,2022-11-01 18:57:41,月兰3009🐰🐰六三年的，兔子🐰,https://www.douyin.com/user/MS4wLjABAAAAvfIGkA84BLOVTCOuxcFS7P5vv9XnhTBC_S4prxaidBU,1645655.,我是湖北省黄冈市浠水县团陂镇的人，希望大家能支持我！,0,湖北
7157138379011638020,看起来不错 [比心],,8,2022-10-22 09:12:26,有梦就去追L,https://www.douyin.com/user/MS4wLjABAAAAXh7Fi8xIURw0xsUJoE-xB5cWwIBs7wCkLZZkaLNnMAs,,,0,安徽
7156176713486222120,试试这个产品,,8,2022-10-19 19:00:36,薄荷比心,https://www.douyin.com/user/MS4wLjABAAAAh7ePbdg7CWmSQKFs34lFjaBayy9vYjdrpNoyjMctrTw,,"亲爱的，终于刷到我了。
感恩有你，一路相伴
视频同款商品链接都在下方
感谢官方",0,山东
7156403586284159751,漂亮的小姐姐,,6,2022-10-20 09:41:05,@小小张,https://www.douyin.com/user/MS4wLjABAAAAzkn20fVcGla5AJz-O_2GNLostN8s6M-QjmZ70pX7x5c,,"❤️开启新生活

❤️提升生活幸福指数",0,安徽
7157617782880060193,我是赵玉田儿[暗中观察],,4,2022-10-23 16:12:45,罗密欧与忽必烈*,https://www.douyin.com/user/MS4wLjABAAAA1OxLracohMCQCflDKDGwYTx0Ig3mM1zmOfpo9fB0VXc,,兢兢业业打工人👷,0,河北
7159764610240250627,怎么买,,7,2022-10-29 11:03:30,不屑一顾🐬🐬,https://www.douyin.com/user/MS4wLjABAAAAzYbD4fD68TSC0hPYabdDVoz7yrqjxIXac3lMDcrvZWc,huangdou8230,,0,北京
7161441580909789986,大气[鼓掌][鼓掌],,5,2022-11-02 23:31:07,陈玲🌹二姐,https://www.douyin.com/user/MS4wLjABAAAAUpYnorct9F0uxuF4o4U_DjanxyCjaB_jEx-Hu4-mN3k,,爱我所爱,0,北京
7161394029233210127,皮肤好好,,5,2022-11-02 20:26:27,明媚的女子,https://www.douyin.com/user/MS4wLjABAAAA1Ul-1pNEVQQl4oIZ5GGF7au2hVqNYiLnPbgBYqTJ-YM,,愿你阳光，明媚不忧伤,0,湖南
7161391339757159181,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声],,4,2022-11-02 20:16:01,青青静,https://www.douyin.com/user/MS4wLjABAAAAuPQ8z-IxvUGWs72ht4_iQSpdiMHqI2h28a99yok--Dc,24476793687,眼睛是心灵的窗口，应该好好的爱护它,0,四川
7161390066446287649,我认识你[奸笑],,4,2022-11-02 20:11:03,用户2470391596681,https://www.douyin.com/user/MS4wLjABAAAAkU1Mo5bHTs8fdtJhUSjM0TLN5MmnRA-_SgqN5w0__RI,51699369240,,0,河北
7161383193475302185,美女,,4,2022-11-02 19:44:24,藏拙茶馆,https://www.douyin.com/user/MS4wLjABAAAAywXhOo6OO4AGuVrJBsfU-2YZt7cjW4eDicBy1qrQj6qwLwlSJBZPuuf_wnfJVoOK,cangzhuochag,sdlwlgh,0,山东
7161377312566330144,咋长的，身材好不说，还那么漂亮[赞][赞],,3,2022-11-02 19:21:35,刘林真人,https://www.douyin.com/user/MS4wLjABAAAAjNYQ6wsuLUnjRbipwSF5iZPbB6JTz4QBy-vpjP_AaT8,,,0,内蒙古
7161362162450793248,这颜值，真的太漂亮了[玫瑰][玫瑰]皮肤真好,,3,2022-11-02 18:22:49,用户4474967669014,https://www.douyin.com/user/MS4wLjABAAAA4cjdKd9CAEtE_1nJXl2elZ8NrDyGg0nCKav2zxhwFeePJIToBK9sw6wVHTfWGjqH,66768421613,,0,安徽
7161355683673228032,好久不见你又瘦了[比心],,5,2022-11-02 17:57:43,李姐好物,https://www.douyin.com/user/MS4wLjABAAAAIehuxsNZZsSAQ9goPd7wzz4ufXxhsfP40ibup_ogiBt8mWSfJRIEaoDQRAFkVXyE,wwwk51103599,"🌸日常精选好物分享
🍀精选好物都在下方橱窗
🍀用心分享好物有问题及时联系商家
🍀支持七天无理由退货
🍀更多产品持续更新中…
🍀点击“进入橱窗”搜索🔍商品名称或关键词放心下单",0,上海
7161349783100769028,怎么这么好看呢[呲牙],,3,2022-11-02 17:34:47,霞霞吖,https://www.douyin.com/user/MS4wLjABAAAAfFVmpZhvs_xQZ97AV17bStDbPEqNkz4878xYxS7lius,,"🎀好物种草🌷
🔥热门同款🎁物美价廉👏 👏
🌸每一款产品都是自己认真的严选❤️
❤️有问题随时联系客服❤️
❤️请大家放心选购😊 
      ⬇欢迎惠顾⬇",0,四川
7161346773436678949,好美哦！感觉自己不是女人[捂脸],,3,2022-11-02 17:23:10,萍姐好物,https://www.douyin.com/user/MS4wLjABAAAApk5W47QUJIXgkNpDcYg0nP_nbFsEOh2Tp12McdExRLdzWNv6DkBcjmFzIlFXp9K4,LP8886669999,"💕我是萍姐 爱生活 爱分享 爱购物🔥
🌈每日用心推荐实用生活好物🔥
💕努力向前冲 做最好的自己🔥🔥🔥
🌹承蒙厚爱 感谢感恩关注 我们一路相伴！🔥🔥🔥",0,陕西
7161342377960325899,咋长的，身材好不说，还那么漂亮[赞][赞],,3,2022-11-02 17:06:03,杨杨啊,https://www.douyin.com/user/MS4wLjABAAAA_twP4bd7GXvWvXxmIFLg1cLBnKhBzFZW4vU4tYfZkOE,YANGHUAN997,"🌹一个喜欢购物的小姐姐
🍔🍟喜欢美食电影
❤️分享好物都是亲测好用好看",0,广东
7161337164487721736,这么美，开十级滤镜也认了[赞][赞][赞],,9,2022-11-02 16:45:55,曼曼是个吃货,https://www.douyin.com/user/MS4wLjABAAAAx2XEx7-d_QIEUXjCpAPoUhMElblzREhzuMOitygERyo,mm61933,视频同款在橱窗，感谢大家的支持！,0,广东
7161331659736072996,这个真不错，好用,,3,2022-11-02 16:24:32,熊孩子661,https://www.douyin.com/user/MS4wLjABAAAAnIYa0r5dt-4NVk8kHrJIijKotOzy2FzHJInlNMCtwUI,xjxhr0316,"🍃每日精选好物分享，都在下方『进入橱窗』
🍃搜索“关键词”或“商品名称”放心❤️下单
🍃所有售后问题及时联系在线客服🤝
🍃感恩相遇，感恩有你！",0,广东
7161330723222471432,漂亮,,3,2022-11-02 16:20:50,用户0149783351560,https://www.douyin.com/user/MS4wLjABAAAAkevfDtGUEM4iB0rXVXnCg7doJd9OsuY1dz38sIbPQug,40716263238,,0,湖南
7161317456177545988,粉,,5,2022-11-02 15:29:19,不锈钢管业 991141224（互）,https://www.douyin.com/user/MS4wLjABAAAADn83jCArLZz58uNtIDSE9eGGDXNqkYh5-GnhpCH4S3KhyU9xSqtCgRxwzaHuYUi_,mingyougangy,"请关注！专业生产不锈钢无缝管 
😄wx991141224
☎15058900836",0,浙江
7161313996150539021,元气满满的一天，一起加油,,3,2022-11-02 15:16:01,一起追日落🌞,https://www.douyin.com/user/MS4wLjABAAAATLoqgQAkMhGHHNfOW9ttEP2sKVPyGjjF2L9wis1pt3M,,,0,浙江
7161312745530884876,搞一个[呲牙],,5,2022-11-02 15:11:08,用户7852343386008,https://www.douyin.com/user/MS4wLjABAAAAZyf71yfvCmRh4ZHopqnVfwTNWYYaKmA8TP8_pgKlKU0_GHL3a40GZsbjGIJeNAiO,91348163770,,0,江苏
7161292755603391269,不是素颜，开了滤镜的[比心][比心],,4,2022-11-02 13:53:33,姚姚妈6686,https://www.douyin.com/user/MS4wLjABAAAA8YYMiBLRmkoxASn4opoNrhM6t0KgLhiEiatpNv50ayU,,"❤️我是一名80后宝妈👩
❤️爱生活，爱分享，爱购物🫶🏻
❤️不买贵的，只选对的👍👍
❤️所有视频同款商品点击左下角链接或是下方橱窗里👇    ❤️所有的售后问题联系商家客服，好物还在不断上新中",0,安徽
7161276603930166023,哇瑟，梨涡太好看了,,3,2022-11-02 12:50:50,艾米哆米,https://www.douyin.com/user/MS4wLjABAAAAhOVvhN6A2JiFwedGx30TEUJ7ejeTEGdHMpmjOK5329_unJ_FKqtdQghOX0y14KEN,52013140728ayw,"💋愿所有美好，都如你所愿
  💋我负责服装穿搭，你负责貌美如花
   💋每日持续更新，感谢有你，一路相伴🧚",0,江苏
7161045411691266848,@[比心],,4,2022-11-01 21:53:38,花花,https://www.douyin.com/user/MS4wLjABAAAA6qSWJ45EDaDxFpHbXjcYP_4jfGN-DCPonRjZfgv0jx4,,在自己世界里孤芳自赏，在别人的世界随遇而安。开心每一天！,0,福建
7156510297166463781,美美,,11,2022-10-20 16:35:08,风顺百货,https://www.douyin.com/user/MS4wLjABAAAAUqVbpY8kIOjVq3RujnDe5s4bgyO5OqEp1L4n1sl7tU0,fengshunshun41,好物分享#视频同款在商品橱窗,0,浙江
7156361102867055368,好美哦,,20,2022-10-20 06:56:18,心静,https://www.douyin.com/user/MS4wLjABAAAAjWOfjABRamLWg4Le3EFlsIwxMl4Xknf_Xmx989v6ysI,xinjing5428777,快乐每一天,0,河北
7156920661922366216,女神，特迷人[比心],,7,2022-10-21 19:07:30,伊慧爱生活,https://www.douyin.com/user/MS4wLjABAAAATYzwPHfaIkUYyQUhjo4-g7GxI_ABM6M2aQJLXJRfMjRrTWw9TctSDswbo7QcDTHS,1314191413ly,"💖爱生活，爱分享，爱购物💃
💖只买对的，不买贵的👄
💖所有视频同款商品点击左下角链接或下方橱窗     里👇 
💖所有售后问题可联系客服😘好物持续更新中～",0,IP未知
7156540813375718151,素颜还那么好看[玫瑰][玫瑰],,10,2022-10-20 18:33:33,大石榴,https://www.douyin.com/user/MS4wLjABAAAA0VL9muYz2YCXAPhvV6lM0n_YnhEgHpWAN5umx2W2VL9os9OHCjVBagSEyfLrfxri,pm105090,"🌸爱生活，爱分享
🌺每天分享优质好物 
🌸更多新品持续更新中……
🌺商品在视频↓小黄车或↓橱窗下单
🌸祝您购物愉快🙏🙏🙏",0,江苏
7157112303132410631,真漂亮！,,6,2022-10-22 07:31:14,柳岸残月,https://www.douyin.com/user/MS4wLjABAAAAmzrKnOrRpyUrMTy-g5tiLeffCng0Km8gRyeOshUL2MLWtJE-Oc4U0JQdALm4wbtH,dyolcv7q24zc,,0,四川
7158016966984008455,这皮肤羡慕了[泪奔],,8,2022-10-24 18:01:47,陈情小可爱,https://www.douyin.com/user/MS4wLjABAAAA_GYh6nmISfiQSh3BF_WpddCDpGs6xyrvUN1NT4Ux6qw,chenqingxiao57,"❤️热爱可迎万难
🧡爱生活，爱分享
💜每天为大家分享经济好用的好东西
💚视频中同款，都在下方商品橱窗
💙👇👇都有售后保障，请大家放心选购",0,广西
7160951322216301353,好漂亮,,6,2022-11-01 15:48:38,不认命就要拼命,https://www.douyin.com/user/MS4wLjABAAAAY9_LDYSLbdyedm2MhGox0GAyW7slShT2J0t6rUkeaR6lDqmq-m65huYxBiy_-lLi,41103604920,"持续更新
感谢平台感谢关注",0,西藏
7157777263243985694,长得好港阿[看],,5,2022-10-24 02:32:16,签收小狗爱意,https://www.douyin.com/user/MS4wLjABAAAAGf1F8BED8nWoHaLV63KbaPu3UYTLLPOZ_9oYYme6a9Y,,,0,浙江
7158080419777807115,不会只有我发现姐姐的手好欲哇[舔屏][舔屏],,10,2022-10-24 22:07:57,相思,https://www.douyin.com/user/MS4wLjABAAAAorb0Ea67ifB3NMRFBma4jWQ-i0R39Nf6vbLqrP5qo6ZppMzLeQnDyqmNkUt6uKEP,wmj20040516,,0,云南
7156739355351466785,这个拍的真不错,,5,2022-10-21 07:24:02,燕子小姐姐🍀,https://www.douyin.com/user/MS4wLjABAAAAlWyQHB80J_DHVfLo-X0o3yACAG2V3muIMlFY5kwp_Pg,1A2B3C4D5E6F7G99,"🍀谢谢你的关注
🍀记录美好跑步时光",0,重庆
7157183135644599075,好美的女神，妆前妆后都好看,,6,2022-10-22 12:06:02,小欣吃不饱,https://www.douyin.com/user/MS4wLjABAAAA-M1FkVuE43ArzEnsWk257_Ab-xY7wF4b20UBWMf1uRQ,,90后，三十一岁开始创业，同年遇到了人生中最重要的人。越努力越幸运，未来可期！,0,广东
7156195583488869135,美女一秀,,6,2022-10-19 20:13:50,老刘,https://www.douyin.com/user/MS4wLjABAAAAWzksTBC0gBJsDYAGmW6fAGQ5GOoUUeW0w5vBboCA0w6kZpBCR5HvKJuB4FJneOTp,dyprqhfoqoit,,0,河北
7156819131550237476,漂亮,,7,2022-10-21 12:33:31,丽姐优品,https://www.douyin.com/user/MS4wLjABAAAAei87Fw_-rgEOEiA7TlrUsQL2MbCqOsMzb5HGfxF7jss,,"视频同款好物在下面小黄车或商品橱窗
搜索🔎关键词或商品名称
好物分享，分享好物，
每天都在持续更新中……
感谢大家的信任与支持🙏🏻🙏🏻🙏🏻",0,河北
7156128480853656357,酒窝好漂亮,,7,2022-10-19 15:53:34,用户6750218470365,https://www.douyin.com/user/MS4wLjABAAAAaflTP0x6Lu1N0i7ZLPaNkBFXbmCNyF7wqKcPpIqxDV7e80bzKAz7w66Etds0wZ0D,59054752345,,0,广西
7156033833257779979,本子,,4,2022-10-19 09:46:10,流水桃花,https://www.douyin.com/user/MS4wLjABAAAAFIhtrIUKtUZI2ugtJQG9u4wy7Jr4DfTP-HeRZlDsp__DG9IRqImWytqfF6qWoLbE,liushuitaohu12,等我强大，给你们天下,0,云南
7156122578489639711,美女,,4,2022-10-19 15:30:35,阿沈,https://www.douyin.com/user/MS4wLjABAAAAqVVZn-1-o6PEHKnkHjbkrEzOcgXlBL9H_UkS2PLW3-Ee7xWsH4i9pF3s-lHLf-SO,dyuno4z4z1dp,,0,广东
7157125279662867231,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声][捂脸],,4,2022-10-22 08:21:36,用户3095318058154,https://www.douyin.com/user/MS4wLjABAAAAcw-0ATXN90Q_afs9f_yQ8aWh45-1_eMEIifGqBfRmRQ,29589193792,,0,内蒙古
7156001927975961359,好美,,7,2022-10-19 07:42:28,雪了个花,https://www.douyin.com/user/MS4wLjABAAAAtS9XUufbrJIDw16dAw5z7FggjXII-v3Wol562WHnXQgkdZRM0uF3isq7OqBKKiOA,xuelegehua65,,0,湖南
7158214637129155369,太有气质了[比心],,7,2022-10-25 06:48:59,用户9705700047062,https://www.douyin.com/user/MS4wLjABAAAAiq8Xxi4mDDkMiXLq3woXlSLyd5SoAxc-sa0asqUNhW0,33850639845,,0,云南
7156478537124823846,枯萎了吗,,4,2022-10-20 14:31:52,卉卉优品,https://www.douyin.com/user/MS4wLjABAAAADx1w5hWpYPqcJeAFzxd7L94EjcUdjgRCUCUVMAp0Md4,Guiyan_He,"❤️爱生活 ，爱分享🌸
❤️精心挑选分享生活好物🌸
❤️感谢抖音平台，感谢您的支持🌸
❤️所有售后问题请联系客服，好物持续更新中～",0,广东
7156143499095982856,好哦洗衣机墨迹,,6,2022-10-19 16:51:50,皖,https://www.douyin.com/user/MS4wLjABAAAAyXefQlj5lL62uEPwlEeJvubKdiyh9NLXr5Myyy0SG0GJ4On4mtuD9MiiahMjPPDn,Muguo513,,0,安徽
7156142798226391812,期待更优秀的你出现,,5,2022-10-19 16:48:59,惠州市亿兆工艺品厂,https://www.douyin.com/user/MS4wLjABAAAAFiqpj37I18YmdHZIejlJLe7joFswFOXFp48dMWfl3eg,,专业生产木制工艺品，木盒，十字架，底座，相框，手柄餐巾环，骰子等等，我厂于2000年6月1日建立，主要是生产木质工艺品，家居工艺品，有自建厂房6000多平方米，员工60多人，20年的木工经验的老师父有三人，15年以上的老员工有10人，20年生产的产品无一客户索赔，坚持全力以赴满足客户，保持超强的耐心对待客户的所有问题，解决客户的问题就是我们生存的价值。,0,广东
7160141627183498014,想回家喜欢的,,8,2022-10-30 11:26:29,花儿516,https://www.douyin.com/user/MS4wLjABAAAARQEPs7oVUYwBVvlQ2yePlUH3cZVRHIY6TEdS0M31A2vqS9jQh0sXil4871JKbAjW,87331246598,,0,江西
7160835432140243719,人美身材又好看[赞],,5,2022-11-01 08:18:50,用户5202920618139,https://www.douyin.com/user/MS4wLjABAAAAFDYR2AfUjfgB-U1RHBlF1USv8z_M3c5K6E1qQFS6XWOUQ8jB0tcvD2YTzj8M3_ac,32805594868,,0,江苏
7156103956245365541,好漂亮呀[比心],,8,2022-10-19 14:18:19,刘哈哈,https://www.douyin.com/user/MS4wLjABAAAA1f122C6vTqm3unaF27wiDBulpLfcCJuX4BaCmDQmAVU,wls1013816.,"✨爱生活，爱分享
✨美好的东西分享爱生活的你
✨目光所及皆是美好",0,河南
7158284005744788255,气质[比心],,7,2022-10-25 11:18:01,用户7531849252417,https://www.douyin.com/user/MS4wLjABAAAAdehTbDbEU4aqrK4M-cSL_5TuQV17wdUFTd0s-CUU4DnwtWCZy_lZUy84dzKVxA6D,70302666264,,0,福建
7156036971813831458,太美了，好有气质[比心][比心][比心],,9,2022-10-19 09:58:24,兮兮好物,https://www.douyin.com/user/MS4wLjABAAAAKMVJrWKM2VKi8Pe2z8AzpS-kmbamC63goFYKFQ73kLY,,"❤️我是兮兮好物，一个80后宝妈，喜欢买买买🌹
❤️爱生活，爱分享，爱购物🌹
❤️每天分享实惠产品🌹
❤️感谢抖音平台，感谢各位朋友🌹",0,贵州
7156501596582429473,羡慕这个发量,,7,2022-10-20 16:01:23,九儿,https://www.douyin.com/user/MS4wLjABAAAAVHguB-FFeTGvktMkQrJvqq3MOqZCNkawCOBZVu-4lNq3nrNE1Kd_aSX-LPmFsk46,feiyibanyoup,"❤️70年宝妈一枚，希望获得大家支持🌸
❤️每日用心选好物，只买对的不买贵的🌸
❤️视频好物，点击下方⬇️商品➗窗
所有售后问题可联系客服😘😘好物还在持续更新中～",0,江苏
7156908244727038759,求上衣链接[舔屏],,5,2022-10-21 18:19:19,宝宝奶昔,https://www.douyin.com/user/MS4wLjABAAAAJfek5IKbirKUhtsRGdO1cRDyq8N4xw0UnfMEMoBrz8k,,国家80级钢琴运动员,0,山东
7157161857663877927,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声],,7,2022-10-22 10:43:28,田心吖,https://www.douyin.com/user/MS4wLjABAAAAI21PoPDYkxyzUkMO8grP3YAcvbhtdbU_xzYp5BGr5Dy53swzgXNE_6bN4v_kHt-j,mofan28524,"自古人生最忌满
半聋半哑半糊涂",0,广东
7161044550248284966,不错,,4,2022-11-01 21:50:16,向日葵,https://www.douyin.com/user/MS4wLjABAAAAuDrrq8vlL0svHkjfXvICfoqvhWX5Fw1JSMDyVHxukGc,,平安幸福快乐的一家,0,河南
7161040643660612352,素颜也很美[赞],,4,2022-11-01 21:35:07,创亿空间手作店,https://www.douyin.com/user/MS4wLjABAAAANmVBZkxZRyq_ojw1R5TJoMIsHOXJLIQAXLlw2fV5B-0,,"成功在于选择，选择永远大于努力！
让我们携手共进，合作共赢！
共创未来，诚招加盟商！
配件批发💕",0,黑龙江
7161004234326082340,真美[赞],,4,2022-11-01 19:13:53,嗨。,https://www.douyin.com/user/MS4wLjABAAAAyF4DXVJ2xzr_rQw4RRAhupqBQZHhO2ZpNO-Rb22ky5c,hai83970,快乐女神,0,广东
7160997889534968615,高级感这方面，还得是我香秀啊[泣不成声][泣不成声][泣不成声][泣不成声],,3,2022-11-01 18:49:13,元元 吖,https://www.douyin.com/user/MS4wLjABAAAA8vXsjyj_Ksvmi49twBAUxjZRrnfyLokEwTOB_QP-PMo,,"💗爱生活爱分享
💗好物在橱窗",0,山东
7160983941422646028,太漂亮了[赞],,3,2022-11-01 17:55:05,^_^荣,https://www.douyin.com/user/MS4wLjABAAAAX1wwU8Y8xELMMbyoJH5CPqlDn9cQPMK_uObQI7gAdHI,,记录美好生活,0,江西
7160980040086225699,@Whaoe 这个和你有点像,,4,2022-11-01 17:39:57,鬼鬼·,https://www.douyin.com/user/MS4wLjABAAAA3vreimjVQqrm3-9ivRUqdW3FEL8Jyhf5SmqEz5FaZes,220209.,疼痛是我唯一留给你的礼物,1,浙江
7160978787718611743,真棒[微笑],,3,2022-11-01 17:35:11,用户8606439124852,https://www.douyin.com/user/MS4wLjABAAAALE5snJ4rjdA80SPCeRapajKQhMpL9WxmoK1P2-OwAdE,81972845370,,0,山东
7160977093077271334,好有气质哦！这么[赞][赞][赞],,4,2022-11-01 17:28:35,零分享好物,https://www.douyin.com/user/MS4wLjABAAAAG-dKqBcLPMb0x4qm4WTIUFW2ajszdb3KmP-jaiWF-_o,,"我是@零分享好物
感谢抖音这个良好平台！让我认识你们
❤️每天分享好物给大家
❤️更多选择在商品橱窗
🙏感谢大家的支持与厚爱
有任何问题联系商家客服解决",0,IP未知
7160944195733177124,咋长的，身材好不说，还那么漂亮[赞][赞][奋斗],,3,2022-11-01 15:20:57,洋妞吖,https://www.douyin.com/user/MS4wLjABAAAAR3hL8vR6IYpHIsWMNxNlT7OfH08VNsuuxIrkmFhGbq8,40619636381,,0,山东
